title_length,desc_length,num_words,num_links,contains_telegram,suspicious_keyword_count,emoji_count,prize_amount,unrealistic_prize_flag,organizer_account_age,organizer_past_events,posting_frequency_24h,duplicate_similarity_score,external_link_domain_score,label
26,725,107,5,0,23,21,25750.717810283248,0,362,446,34,0.46807482533566724,0.6986518306046885,911
57,566,126,2,0,9,11,20431.06220331946,0,903,313,44,0.43366492020471603,0.6567664102029032,618
13,191,60,3,0,9,5,14528.578397720274,0,3559,479,4,0.8052566403237477,0.15134390606167847,385
6,993,14,4,0,6,10,73132.10342030443,1,1369,279,25,0.38022999728515483,0.04493082786694935,485
98,983,169,5,1,18,12,20471.4123268528,1,2055,298,35,0.46296908653767044,0.17175963158830188,633
99,940,74,2,0,1,1,73191.29851924583,0,845,227,41,0.08900335611836407,0.509394428040332,89
32,379,50,2,0,25,23,2368.735945993547,1,566,419,40,0.47586958455830564,0.2559269773924976,882
28,443,2,6,1,18,15,65366.01391641093,0,2180,416,29,0.6437944111989773,0.9977952507588619,876
73,205,3,2,0,22,25,27034.68105564333,1,2022,175,17,0.4430488116273411,0.8417208451584417,565
90,338,95,2,1,10,9,6463.5740087341355,0,2235,90,30,0.9508770826885902,0.5360343043281697,610
94,969,45,4,0,24,19,48114.29714865223,0,284,115,43,0.19658068435630638,0.3492266110959943,575
53,515,75,5,0,9,8,19870.960211358823,1,1236,162,32,0.8135645343617,0.17342767350941812,576
66,451,183,0,0,6,19,23691.458462734787,1,904,367,25,0.49964758887878735,0.26601686477610265,274
68,160,84,1,1,3,23,45642.01235350605,0,1311,63,22,0.5401332313875827,0.6662886927233472,535
94,659,30,6,0,10,17,31734.888699201783,0,2435,220,41,0.04729827144957022,0.29897145488885346,195
89,495,163,2,0,16,19,71681.31883129047,0,1399,152,17,0.8932354109772025,0.9549553122741382,683
73,606,79,2,1,8,19,6355.230810346815,1,326,255,7,0.6549563639652995,0.3684848603606956,359
40,954,130,1,1,9,25,63174.62768261056,0,3053,184,15,0.27602032582179037,0.0031789913728351715,75
53,392,46,0,0,16,10,54829.96439016171,1,44,118,49,0.14040349873146563,0.2600428612265626,415
63,448,76,6,0,6,2,30705.363260462567,0,2214,73,0,0.3857009790755782,0.43119903766814416,416
57,479,182,1,1,25,6,79693.09751000028,1,496,273,24,0.644910219795188,0.5946879087260196,517
66,829,156,1,0,22,1,37580.98958520699,0,1958,179,25,0.11606886341200684,0.4488049052632419,539
13,936,119,6,1,3,21,17596.632338639996,1,2878,80,40,0.4456638597485669,0.6628976970013246,366
61,569,80,1,0,18,13,9818.235661973853,0,2307,266,12,0.7164745462089249,0.6532596683946256,323
17,988,105,5,1,3,16,31387.253806910816,1,3424,137,1,0.6378044818519586,0.992900986745364,669
90,561,178,2,1,23,19,70902.208640036,1,282,186,39,0.7788612481352676,0.8493841099281174,52
91,144,39,0,0,1,7,39086.15579615119,1,654,188,22,0.4911586777956174,0.3773089868482218,154
63,39,143,5,1,19,14,25043.49911244213,0,809,406,42,0.1779094612616905,0.2508409679212027,306
60,597,114,1,0,15,2,52064.17572574312,1,3064,130,27,0.7501934129657397,0.3736359402964946,846
98,727,64,5,1,4,4,59539.659724987774,0,1284,373,40,0.9140775184053237,0.19642436446932632,576
57,252,200,0,0,20,16,49840.72786406028,0,1256,343,30,0.35763507930793725,0.03886629988057411,710
22,768,104,6,1,2,1,4728.077568661926,0,3465,282,28,0.9851312102094434,0.8003573307307006,215
68,673,33,0,0,14,2,66929.49194116212,1,3305,243,39,0.326691523247167,0.7541188504545998,563
51,247,186,5,0,25,1,34928.654289033206,0,3269,461,40,0.016840848801885522,0.005070346944476278,202
45,428,25,5,0,23,7,34507.50833244946,1,2789,7,25,0.9920782165422699,0.7681888128380853,967
18,113,139,3,1,22,23,65417.06587879922,0,2019,199,47,0.04199532104579917,0.7275727622139173,211
40,952,164,4,1,22,25,15393.227037865468,0,1256,442,49,0.35640635563630174,0.3622461537437087,495
81,864,69,0,1,8,17,8686.726915882628,0,3328,183,43,0.5760609688061974,0.2955393540095178,317
80,680,54,0,0,22,8,38278.53508758336,0,2041,465,1,0.5888716039487181,0.23386854569592264,474
35,754,180,4,0,25,12,64144.09787033181,1,1593,439,36,0.9940025961077177,0.9854575850388945,326
65,698,170,0,1,15,19,43986.293917558156,1,1274,110,28,0.18257181820887558,0.5163019514549676,358
38,620,5,1,0,22,5,6780.484192999158,1,1352,45,27,0.4538822880376927,0.6365060263962095,114
33,768,70,3,1,11,14,10509.596570609787,0,103,243,22,0.28145791685327026,0.3592822693426835,252
6,352,168,3,1,12,15,55892.78365020386,0,2584,40,49,0.38663417416392576,0.6800785087994649,938
10,22,81,1,0,11,16,57930.39795769244,0,3000,419,41,0.423901249040769,0.7943783462340506,347
94,951,165,1,1,18,5,8696.854760467744,1,488,22,49,0.8482300818889625,0.4478260904016954,415
70,981,199,6,0,16,23,9115.909907447862,1,750,303,50,0.11202050961830934,0.46746459201971235,716
84,849,114,3,1,8,10,3187.0411348681387,1,447,175,50,0.5666594423707043,0.5479303129392712,716
19,635,75,5,1,13,22,2798.295383505106,1,884,292,14,0.228882404518429,0.17431852130375436,814
12,803,92,1,1,25,0,9749.211864442857,0,387,429,12,0.5787703218319676,0.015279331454232215,976
80,359,151,5,1,14,21,64845.85238124377,1,888,12,21,0.5960778987857074,0.5335316524484945,530
57,906,61,2,1,4,14,72006.36258874254,0,1385,268,39,0.4061285551680923,0.16812975284856035,96
59,712,54,6,1,10,21,39855.400638709274,1,863,83,3,0.09103855151631712,0.13215334052581706,778
88,719,198,4,1,7,24,12177.59618419835,0,939,96,9,0.9951440228514588,0.4618035545168463,476
46,872,165,0,1,22,16,75627.01960230118,1,3518,205,1,0.2379868015684391,0.8340783315667675,355
86,154,82,1,1,23,23,7359.496914376528,0,1361,267,30,0.8362697351413618,0.956974904189165,43
87,734,70,3,1,7,1,30771.35159212602,1,362,208,46,0.9538310473504098,0.4967221369141188,230
15,31,6,4,0,25,21,12698.034007477001,1,2258,317,19,0.4267245352832937,0.6004621753888542,739
25,585,183,5,1,11,5,72408.56705360816,0,678,313,23,0.21550892282574696,0.4375876822858732,808
88,818,110,2,1,20,2,14753.682712688002,0,1644,340,49,0.0892578632238703,0.9026002752267585,434
62,828,121,1,0,3,7,72824.34649017942,0,978,123,12,0.48803497886175895,0.25607117458521456,842
6,227,194,1,0,20,8,65721.39101996421,0,2587,265,8,0.24028600147728607,0.9156878544546179,121
90,58,123,4,0,23,5,63500.451098722166,0,3074,279,45,0.03713960926790383,0.6355048968378377,151
55,735,100,4,1,12,23,32242.09786550161,1,1346,217,4,0.8256928302851573,0.34702812487846335,901
94,392,96,5,1,25,17,39145.225976942376,0,2704,399,11,0.44318851969076634,0.18428522227089839,925
33,121,180,5,0,17,18,71217.69892487796,0,1121,409,19,0.19815788468058526,0.5949211119138429,108
92,509,20,2,0,23,5,17173.42097203792,1,186,289,32,0.25625636810681385,0.9907340246692136,698
31,701,94,2,0,10,14,66640.00411942575,1,517,283,44,0.1498066861588787,0.3340999051913198,149
40,715,198,6,0,20,23,11620.494558186021,1,785,303,11,0.409903579039522,0.7296015313342591,963
18,806,43,2,1,6,13,65877.23334012908,1,3418,190,0,0.9093363263759984,0.9676868267804634,282
27,42,7,2,0,15,15,30927.519994945884,0,1886,251,41,0.6668805738235547,0.9268538258808783,621
6,467,198,5,1,14,25,4156.96686397764,1,522,172,33,0.14218324759934475,0.03018743879678143,895
81,581,77,4,1,5,7,43878.79518868816,1,255,107,48,0.6342861353347613,0.04301316569848068,382
21,859,66,6,0,16,25,33792.25300674831,1,3440,129,21,0.6840048507624593,0.4598940636033355,173
8,489,75,4,0,9,8,65105.76724761324,0,1581,284,46,0.499326546357838,0.886767368963477,139
85,973,175,1,1,18,2,26924.00711181643,1,1765,442,38,0.6419292631505704,0.6281443742258475,103
34,789,68,1,1,2,5,41990.04236905593,0,394,88,30,0.5397130051493347,0.7491765751560441,595
76,20,27,4,0,16,5,45086.28767335059,1,2241,330,19,0.9050168392478267,0.29652809617919906,945
44,126,7,5,1,13,10,68098.62717485926,0,1729,76,31,0.4261513667198865,0.2090476821109558,391
90,373,46,4,0,6,1,69866.98846226891,1,1253,168,28,0.7641599232784593,0.8921308197179393,298
69,752,105,2,1,24,12,64844.81947048851,0,3293,269,27,0.8273076131572299,0.13394866557655805,443
86,222,177,2,0,21,1,64535.79976810218,1,327,318,13,0.40606475523402674,0.39075358621954337,923
86,584,141,5,0,14,22,12561.003820634121,0,1120,487,27,0.44098565640096565,0.24670492610565975,612
35,904,197,2,0,17,2,55173.16410639194,1,218,388,14,0.4843104121469648,0.7759455358223364,176
75,651,18,4,0,0,7,70027.26498980884,0,1986,438,22,0.76379456525678,0.47278246525414525,64
9,222,109,3,0,17,20,10539.590114823715,0,1503,487,4,0.501157894120753,0.2990405769064124,799
25,540,97,6,0,18,6,12154.895758662302,0,1903,160,34,0.28315648140157734,0.44036046076319946,232
18,358,187,0,1,16,6,22770.538379205238,1,1563,250,0,0.8818703670547451,0.4605004447040574,470
91,923,22,6,0,9,11,30045.291323445064,0,2105,225,7,0.27910853413173076,0.2664000697058567,170
32,444,116,0,1,24,5,24629.390596914443,0,334,300,30,0.7688590490957844,0.3410325064936851,998
40,952,12,0,0,12,16,62419.58923046429,1,2267,187,7,0.5997400441972724,0.6600397748540908,662
23,67,198,4,0,20,8,20457.64300431974,0,1684,294,48,0.30046463890121977,0.5220869965820498,394
19,828,109,6,0,24,14,69931.51652764165,1,900,92,5,0.7711851770271655,0.7192251973826859,674
95,630,4,4,1,19,5,54167.96460059095,0,1643,474,48,0.2791211980121756,0.17481347718484774,780
60,37,3,1,0,12,2,1912.5346701478197,0,943,348,13,0.955114297879614,0.38887122734366475,762
33,675,185,4,0,25,15,42577.90599339641,1,2396,267,50,0.2729037906743761,0.40610289687312984,11
97,53,119,2,1,9,15,22886.755251330706,1,3149,152,45,0.6939120675297871,0.03453417790631885,907
38,608,158,0,0,3,24,79516.08331866696,1,117,346,50,0.2740748395111644,0.9726901648492744,304
51,384,134,1,0,13,7,63370.52620085328,0,2076,322,5,0.8476519191503081,0.38366548273296375,864
21,743,9,5,1,17,17,64843.72623599578,1,857,478,49,0.8894234157609017,0.12865029669048944,543
87,764,193,4,1,8,6,48082.23217918114,0,1109,404,11,0.0994016929123891,0.7285180207000677,88
28,674,14,0,1,25,24,47624.24489978341,0,506,340,12,0.5842656022090706,0.6418407719453179,497
100,311,136,5,1,4,18,30143.70059843013,0,3617,3,12,0.42020618945264676,0.6632566501183397,85
31,379,105,6,1,3,13,16867.23768618229,0,2995,315,17,0.5196767383402812,0.629614180505075,567
9,482,37,2,1,1,6,58484.32551665911,0,2798,181,13,0.21224304560464624,0.9070483967513936,428
